RecordKey	SurveyKey	SampleKey	StartDate	EndDate	DateType	Date	TaxonVersionKey	TaxonName	GridReference	East	North	Projection	Precision	SiteKey	SiteName	Recorder	Determiner	ZeroAbundance	UnderValidation	ImagePath	Determiner name	Abundance	Record comment	Life stage	Sex
b0d3a665-578b-11e7-a40d-00155d018200			17/06/2017	17/06/2017	D	17/06/2017	NHMSYS0000344179	Ischnura elegans	O187299	318750	229950	OSI	100		UCD Belfield Campus	Willson Gaul		False	False		Willson Gaul	<10		Adult	Male
fe1712ce-5408-11e7-a40d-00155d018200			18/06/2017	18/06/2017	D	18/06/2017	NHMSYS0000344179	Ischnura elegans	S409220	240950	122050	OSI	100		Carrick-on-Suir	Eamonn Mac Lochlainn		False	False		Eamonn Mac Lochlainn	<10		Adult	
73d56431-543f-11e7-a40d-00155d018200			18/06/2017	18/06/2017	D	18/06/2017	NHMSYS0000344179	Ischnura elegans	N091538	209150	253850	OSI	100		Doonis Bog	Chris Martin		False	False		Chris Martin	<10		Adult	Male
0455b19a-569f-11e7-a40d-00155d018200			21/06/2017	21/06/2017	D	21/06/2017	NHMSYS0000344179	Ischnura elegans		-7.0783414900	53.0810611700	WGS84	100		Barrow Walk	Liam Lysaght		False	False		Liam Lysaght				
42928c06-7ab5-11e7-ad98-00155d018200			21/06/2017	21/06/2017	D	21/06/2017	NHMSYS0000344179	Ischnura elegans	S736461	273650	146150	OSI	100		Clashganna	Joanna Hodghton		False	False		Joanna Hodghton	1		Adult	
1122e46f-6329-11e7-b6d1-00155d018200			22/06/2017	22/06/2017	D	22/06/2017	NHMSYS0000344179	Ischnura elegans	O150373	315050	237350	OSI	100		Botanic Gardens Dublin	Catherine Bushe		False	False		Catherine Bushe	<10		Adult	
c7cb82f7-8345-11e7-a2af-00155d018200			25/06/2017	25/06/2017	D	25/06/2017	NHMSYS0000344179	Ischnura elegans	M985028	198550	202850	OSI	100		Sharragh Bog	Amanda Nevin		False	False		Amanda Nevin	11 to 50		Adult	
72169209-5c4e-11e7-aaee-00155d018200			27/06/2017	27/06/2017	D	27/06/2017	NHMSYS0000344179	Ischnura elegans	R627259	162750	125950	OSI	100		Ballingaddy	Geoff Hunt		False	False		Geoff Hunt	11 to 50		Adult	
38f63dd6-5c48-11e7-aaee-00155d018200			28/06/2017	28/06/2017	D	28/06/2017	NHMSYS0000344179	Ischnura elegans		-6.4016867600	52.3826893000	WGS84	100		Ballinamorragh Curracloe	Jonathan Derham		False	False		Jonathan Derham	1		Adult	
f043ce4c-5ce8-11e7-aaee-00155d018200			28/06/2017	28/06/2017	D	28/06/2017	NHMSYS0000344179	Ischnura elegans		-8.3560995700	52.3603911100	WGS84	100		Griston bog	Lorcan Scott		False	False		Lorcan Scott	1		Adult	
dec5b9ad-603b-11e7-b6d1-00155d018200			30/06/2017	30/06/2017	D	30/06/2017	NHMSYS0000344179	Ischnura elegans	Q917239	91750	123950	OSI	100		Kilflynn	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	
b7f66a5d-5e6c-11e7-aaee-00155d018200			01/07/2017	01/07/2017	D	01/07/2017	NHMSYS0000344179	Ischnura elegans		-6.1527346800	53.2602446200	WGS84	100		Cabinteely Park	Mark Carmody		False	False		Mark Carmody	1		Adult	Female
02f28c38-60a8-11e7-b6d1-00155d018200			03/07/2017	03/07/2017	D	03/07/2017	NHMSYS0000344179	Ischnura elegans	T062063	306250	106350	OSI	100		Tacumshane	Eamonn Mac Lochlainn		False	False		Eamonn Mac Lochlainn	>50		Adult	
de7d58fd-6092-11e7-b6d1-00155d018200			04/07/2017	04/07/2017	D	04/07/2017	NHMSYS0000344179	Ischnura elegans		-6.1375242400	53.2845303900	WGS84	100		Dun Laoghaire	Ciaran Taylor		False	False		Ciaran Taylor	1		Adult	Male
bc685018-6231-11e7-b6d1-00155d018200			05/07/2017	05/07/2017	D	05/07/2017	NHMSYS0000344179	Ischnura elegans	O193609	319350	260950	OSI	100		Wavin Lake Balrothery	David Nixon; Clifford Sharpe		False	False		David Nixon; Clifford Sharpe	>50		Adult	
457387bd-643c-11e7-b6d1-00155d018200			08/07/2017	08/07/2017	D	08/07/2017	NHMSYS0000344179	Ischnura elegans	S621021	262150	102150	OSI	100		Lisselan Tramore	Eamonn Mac Lochlainn		False	False		Eamonn Mac Lochlainn	<10		Adult	
2ad8bf4b-6578-11e7-a99f-00155d018200			10/07/2017	10/07/2017	D	10/07/2017	NHMSYS0000344179	Ischnura elegans		-7.1972192700	52.1731318700	WGS84	100		Carrigavantry	Liam Lysaght		False	False		Liam Lysaght				
3feb04cd-671a-11e7-a99f-00155d018200			12/07/2017	12/07/2017	D	12/07/2017	NHMSYS0000344179	Ischnura elegans		-6.1375987100	53.2846462800	WGS84	100		Dun Laoghaire	Ciaran Taylor		False	False		Ciaran Taylor	1		Adult	
1b676af7-6e34-11e7-a99f-00155d018200			12/07/2017	12/07/2017	D	12/07/2017	NHMSYS0000344179	Ischnura elegans	W718505	171850	50550	OSI	100		Dunbogey Lough	Ken Bond		False	False		Ken Bond	1		Adult	
b17c3b48-6a20-11e7-a99f-00155d018200			16/07/2017	16/07/2017	D	16/07/2017	NHMSYS0000344179	Ischnura elegans		-6.4015521800	52.3827323900	WGS84	100		Ballinamorragh Curracloe	Jonathan Derham		False	False		Jonathan Derham	8		Adult	
9483b4c8-6fe1-11e7-a99f-00155d018200			22/07/2017	22/07/2017	D	22/07/2017	NHMSYS0000344179	Ischnura elegans	T036073	303650	107350	OSI	100		Tacumshin Lake	Lily de Sylva		False	False		Lily de Sylva	<10		Adult	
cb9ad356-7a06-11e7-ad98-00155d018200			05/08/2017	05/08/2017	D	05/08/2017	NHMSYS0000344179	Ischnura elegans	S607025	260750	102550	OSI	100		Lisselan Tramore	Eamonn Mac Lochlainn		False	False		Eamonn Mac Lochlainn	<10		Adult	Male
30755e6c-806e-11e7-a2af-00155d018200			05/08/2017	05/08/2017	D	05/08/2017	NHMSYS0000344179	Ischnura elegans	O312033	331250	203350	OSI	100		East Coast Nature Reserve Newcastle	Lily de Sylva		False	False		Lily de Sylva			Adult	
067245cd-8b5b-11e7-ac23-00155d018200			26/08/2017	26/08/2017	D	26/08/2017	NHMSYS0000344179	Ischnura elegans	R411491	141150	149150	OSI	100		Curraghchase	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	
b2c4694f-8b5f-11e7-ac23-00155d018200			27/08/2017	27/08/2017	D	27/08/2017	NHMSYS0000344179	Ischnura elegans	N152176	215250	217650	OSI	100		Boora Parklands	Sekani Finlay-Bryan		False	False		Sekani Finlay-Bryan	1		Adult	Male
4c308d12-95f9-11e7-a683-00155d018200			10/09/2017	10/09/2017	D	10/09/2017	NHMSYS0000344179	Ischnura elegans		-7.7570765900	52.4127045300	WGS84	100		Mooncoin	Neil Halligan		False	False		Neil Halligan	3		Adult	
46bfc2b2-5c4e-11e7-aaee-00155d018200			27/06/2017	27/06/2017	D	27/06/2017	NBNSYS0000005601	Ischnura pumilio	R627259	162750	125950	OSI	100		Ballingaddy	Geoff Hunt		False	False		Geoff Hunt	1		Adult	Female
ea811f93-603b-11e7-b6d1-00155d018200			30/06/2017	30/06/2017	D	30/06/2017	NBNSYS0000005601	Ischnura pumilio	Q917239	91750	123950	OSI	100		Kilflynn	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	
6131575b-5f3e-11e7-aaee-00155d018200			02/07/2017	02/07/2017	D	02/07/2017	NBNSYS0000005601	Ischnura pumilio		-6.2577200300	53.3316033300	WGS84	100		Grand Canal Charlemont	Mark Carmody		False	False		Mark Carmody	>50		Adult	
9e9c8881-60b9-11e7-b6d1-00155d018200			04/07/2017	04/07/2017	D	04/07/2017	NBNSYS0000005601	Ischnura pumilio		-6.2551503100	53.3317325800	WGS84	100		Grand Canal	Mark Carmody		False	False		Mark Carmody	5		Adult	
6d011c43-5b71-11e7-aaee-00155d018200			27/06/2017	27/06/2017	D	27/06/2017	NBNSYS0000005614	Lestes dryas	S501599	250150	159950	OSI	100		Kilkenny	Ian Mc Donnell		False	False		Ian Mc Donnell	<10		Adult	Male
2511d876-5b72-11e7-aaee-00155d018200			27/06/2017	27/06/2017	D	27/06/2017	NBNSYS0000005614	Lestes dryas	S502598	250250	159850	OSI	100		Kilkenny	Ian Mc Donnell		False	False		Ian Mc Donnell	<10		Adult	Female
c6c42856-8ce9-11e7-ac23-00155d018200			27/08/2017	27/08/2017	D	27/08/2017	NBNSYS0000005614	Lestes dryas	R354863	135450	186350	OSI	100		Dromore Wood	Eamonn Twomey		False	False		Eamonn Twomey	1		Adult	Female
59507f28-3172-11e7-8717-00155d018201			03/07/2016	03/07/2016	D	03/07/2016	NBNSYS0000005613	Lestes sponsa	M776035	177650	203550	OSI	100		Moannakeeba west	K. Finch		False	False		K. Finch	1			
50f12de1-5112-11e7-a40d-00155d018200			14/06/2017	14/06/2017	D	14/06/2017	NBNSYS0000005613	Lestes sponsa	N252296	225250	229650	OSI	100		Clara	Rebecca Dobson		False	False		Rebecca Dobson	1		Adult	
da27317f-5c4a-11e7-aaee-00155d018200			25/06/2017	25/06/2017	D	25/06/2017	NBNSYS0000005613	Lestes sponsa	Q996409	99650	140950	OSI	100		Shronowen Bog	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	
da054eb2-6231-11e7-b6d1-00155d018200			05/07/2017	05/07/2017	D	05/07/2017	NBNSYS0000005613	Lestes sponsa	O193609	319350	260950	OSI	100		Wavin Lake Balrothery	David Nixon; Clifford Sharpe		False	False		David Nixon; Clifford Sharpe	<10		Adult	
ece00091-69a4-11e7-a99f-00155d018200			08/07/2017	08/07/2017	D	08/07/2017	NBNSYS0000005613	Lestes sponsa	S435828	243550	182850	OSI	100		Abbeyleix Bog	Lily de Sylva		False	False		Lily de Sylva	11 to 50		Adult	
e0aa5174-68bb-11e7-a99f-00155d018200			14/07/2017	14/07/2017	D	14/07/2017	NBNSYS0000005613	Lestes sponsa	T037075	303750	107550	OSI	100		Lingstown	Tom Moore		False	False		Tom Moore	1		Adult	Male
83316f20-6cca-11e7-a99f-00155d018200			16/07/2017	16/07/2017	D	16/07/2017	NBNSYS0000005613	Lestes sponsa	R008403	100850	140350	OSI	100		Shronowen Bog	Geoff Hunt		False	False		Geoff Hunt	11 to 50		Adult	
f19aa18f-7058-11e7-812e-00155d018200			23/07/2017	23/07/2017	D	23/07/2017	NBNSYS0000005613	Lestes sponsa	W698957	169850	95750	OSI	100		Glandonohoe Nagles	Ken Bond		False	False		Ken Bond	1		Adult	Female
bcc01c65-8346-11e7-a2af-00155d018200			26/07/2017	26/07/2017	D	26/07/2017	NBNSYS0000005613	Lestes sponsa	M985028	198550	202850	OSI	100		Sharragh Bog	Amanda Nevin		False	False		Amanda Nevin	<10		Adult	Female
a30e0a28-757d-11e7-ad98-00155d018200			30/07/2017	30/07/2017	D	30/07/2017	NBNSYS0000005613	Lestes sponsa	R352867	135250	186750	OSI	100		Dromore Wood	Eamonn Twomey		False	False		Eamonn Twomey	1		Adult	Male
13720ca2-8587-11e7-a2af-00155d018200			20/08/2017	20/08/2017	D	20/08/2017	NBNSYS0000005613	Lestes sponsa		-9.4752908300	51.7347145500	WGS84	100		Coomhola	Mary Mahony		False	False		Mary Mahony	2		Adult	
79bcd84d-8587-11e7-a2af-00155d018200			20/08/2017	20/08/2017	D	20/08/2017	NBNSYS0000005613	Lestes sponsa		-9.4752908300	51.7347145500	WGS84	100		Coomhola	Mary Mahony		False	False		Mary Mahony	2		Adult	
bb544193-8a7a-11e7-ac23-00155d018200			26/08/2017	26/08/2017	D	26/08/2017	NBNSYS0000005613	Lestes sponsa	N152176	215250	217650	OSI	100		Boora Parklands	Sekani Finlay-Bryan		False	False		Sekani Finlay-Bryan	1		Adult	
eefc2c8b-8b5a-11e7-ac23-00155d018200			26/08/2017	26/08/2017	D	26/08/2017	NBNSYS0000005613	Lestes sponsa	R411491	141150	149150	OSI	100		Curraghchase	Geoff Hunt		False	False		Geoff Hunt	11 to 50		Adult	
d69f4350-8b72-11e7-ac23-00155d018200			27/08/2017	27/08/2017	D	27/08/2017	NBNSYS0000005613	Lestes sponsa		-9.4377650600	52.1288773100	WGS84	100		Kilcummin	Mary Mahony		False	False		Mary Mahony	1		Adult	
f567de35-8b72-11e7-ac23-00155d018200			27/08/2017	27/08/2017	D	27/08/2017	NBNSYS0000005613	Lestes sponsa		-9.4377650600	52.1288773100	WGS84	100		Kilcummin	Mary Mahony		False	False		Mary Mahony	1		Adult	
c825670a-ad11-11e7-a494-00155d018200			09/09/2017	09/09/2017	D	09/09/2017	NBNSYS0000005613	Lestes sponsa	S985314	298550	131450	OSI	100		Jamestown Nature Reserve	Janet Whelehan		False	False		Janet Whelehan	6			
b0ab823d-a2f7-11e7-a5ad-00155d018200			16/09/2017	16/09/2017	D	16/09/2017	NBNSYS0000005613	Lestes sponsa	W326708	132650	70850	OSI	100		Gearagh	Leon van der Noll		False	False		Leon van der Noll			Adult	
595058e2-3172-11e7-8717-00155d018201			14/05/2016	14/05/2016	D	14/05/2016	NBNSYS0000005639	Libellula quadrimaculata	M776035	177650	203550	OSI	100		Moannakeeba west	K. Finch		False	False		K. Finch	1			
59505f34-3172-11e7-8717-00155d018201			15/05/2016	15/05/2016	D	15/05/2016	NBNSYS0000005639	Libellula quadrimaculata	M837030	183750	203050	OSI	100		Portumna Forest Park	K. Finch		False	False		K. Finch	5			
5b0a92e0-336e-11e7-9be5-00155d018200			07/05/2017	07/05/2017	D	07/05/2017	NBNSYS0000005639	Libellula quadrimaculata	N814279	281450	227950	OSI	100		Prosperous	M. Ni Chuirc		False	False		M. Ni Chuirc	1		Adult	
de0af4c4-3357-11e7-9be5-00155d018200			07/05/2017	07/05/2017	D	07/05/2017	NBNSYS0000005639	Libellula quadrimaculata		-7.8714813500	53.4081812400	WGS84	100		Crosswood Bog	Ray Egan		False	False		Ray Egan	1		Adult	
5ba991f7-439b-11e7-857a-00155d018200			09/05/2017	09/05/2017	D	09/05/2017	NBNSYS0000005639	Libellula quadrimaculata	M337254	133750	225450	OSI	100		Merlin Woods Doughiska	Colin Stanley		False	False		Colin Stanley	1		Adult	
e5fe58fb-3bd4-11e7-80e0-00155d018200			13/05/2017	13/05/2017	D	13/05/2017	NBNSYS0000005639	Libellula quadrimaculata	R354862	135450	186250	OSI	100		Dromore Wood	Eamonn Twomey		False	False		Eamonn Twomey	<10		Adult	
5931e565-3b9c-11e7-9a25-00155d018200			17/05/2017	17/05/2017	D	17/05/2017	NBNSYS0000005639	Libellula quadrimaculata	N092538	209250	253850	OSI	100		Doonis	Chris Martin		False	False		Chris Martin	11 to 50		Adult	
addc2ad7-3bd9-11e7-80e0-00155d018200			18/05/2017	18/05/2017	D	18/05/2017	NBNSYS0000005639	Libellula quadrimaculata	N692258	269250	225850	OSI	100		Lullymore	David Brennan		False	False		David Brennan	11 to 50		Adult	Male
8fdb8413-8345-11e7-a2af-00155d018200			21/05/2017	21/05/2017	D	21/05/2017	NBNSYS0000005639	Libellula quadrimaculata	M985028	198550	202850	OSI	100		Sharragh Bog	Amanda Nevin		False	False		Amanda Nevin	<10		Adult	
9b6284e0-3ffe-11e7-857a-00155d018200			23/05/2017	23/05/2017	D	23/05/2017	NBNSYS0000005639	Libellula quadrimaculata	N693260	269350	226050	OSI	100		Lullymore West	Liam Lysaght		False	False		Liam Lysaght				
29e89496-4129-11e7-857a-00155d018200			24/05/2017	24/05/2017	D	24/05/2017	NBNSYS0000005639	Libellula quadrimaculata	N782191	278250	219150	OSI	100		Milltown	David Brennan		False	False		David Brennan	<10		Adult	Female
80293c2a-418f-11e7-857a-00155d018200			25/05/2017	25/05/2017	D	25/05/2017	NBNSYS0000005639	Libellula quadrimaculata	N690257	269050	225750	OSI	100		Lullymore West	David Brennan		False	False		David Brennan	11 to 50		Adult	Female
af5ef729-42da-11e7-857a-00155d018200			26/05/2017	26/05/2017	D	26/05/2017	NBNSYS0000005639	Libellula quadrimaculata	N091538	209150	253850	OSI	100		Doonis Bog	Chris Martin		False	False		Chris Martin	>50		Adult	
4514c7cb-4305-11e7-857a-00155d018200			27/05/2017	27/05/2017	D	27/05/2017	NBNSYS0000005639	Libellula quadrimaculata	R306944	130650	194450	OSI	100		Knockaunroe	Eamonn Twomey		False	False		Eamonn Twomey	<10		Adult	
05c8d36e-4934-11e7-a5ab-00155d018200			28/05/2017	28/05/2017	D	28/05/2017	NBNSYS0000005639	Libellula quadrimaculata	R304944	130450	194450	OSI	100		Gortlecka	Ciaran Taylor		False	False		Ciaran Taylor	11 to 50		Adult	
8f649e62-46fb-11e7-a5ab-00155d018200			29/05/2017	29/05/2017	D	29/05/2017	NBNSYS0000005639	Libellula quadrimaculata	M217358	121750	235850	OSI	100		Gortnahalla	Brian Reidy		False	False		Brian Reidy	1		Adult	
e52d1e5c-470c-11e7-a5ab-00155d018200			30/05/2017	30/05/2017	D	30/05/2017	NBNSYS0000005639	Libellula quadrimaculata	R680635	168050	163550	OSI	100		Gooig Bog	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
620a2876-4637-11e7-857a-00155d018200			31/05/2017	31/05/2017	D	31/05/2017	NBNSYS0000005639	Libellula quadrimaculata	N112562	211250	256250	OSI	100		Gurteen	AÂine Fenner		False	False		AÂine Fenner	1		Adult	
500190c0-489e-11e7-a5ab-00155d018200			03/06/2017	03/06/2017	D	03/06/2017	NBNSYS0000005639	Libellula quadrimaculata	N775185	277550	218550	OSI	100		Milltown	David Brennan		False	False		David Brennan	1		Adult	Female
86b2dc6b-495b-11e7-a5ab-00155d018200			04/06/2017	04/06/2017	D	04/06/2017	NBNSYS0000005639	Libellula quadrimaculata	S547025	254750	102550	OSI	100		Carrigavantry	Eamonn Mac Lochlainn		False	False		Eamonn Mac Lochlainn	<10		Adult	
3efb0c85-4a98-11e7-a5ab-00155d018200			04/06/2017	04/06/2017	D	04/06/2017	NBNSYS0000005639	Libellula quadrimaculata	N091538	209150	253850	OSI	100		Doonis Bog	Chris Martin		False	False		Chris Martin	11 to 50		Adult	
2733a7d4-49d5-11e7-a5ab-00155d018200			05/06/2017	05/06/2017	D	05/06/2017	NBNSYS0000005639	Libellula quadrimaculata		-9.0541804200	53.4227739300	WGS84	100		Luimnagh	Rory O'Callaghan		False	False		Rory O'Callaghan	1		Adult	
de499ce7-4ad8-11e7-a5ab-00155d018200			06/06/2017	06/06/2017	D	06/06/2017	NBNSYS0000005639	Libellula quadrimaculata	M211306	121150	230650	OSI	100		Killagoola	Neil Spellacy		False	False		Neil Spellacy			Adult	Female
d525af1f-4c4d-11e7-a40d-00155d018200			08/06/2017	08/06/2017	D	08/06/2017	NBNSYS0000005639	Libellula quadrimaculata		-8.0628560800	53.2080156200	WGS84	100		Kilnaborris Bog	Liam Lysaght		False	False		Liam Lysaght				
9a7abd5c-5c4a-11e7-aaee-00155d018200			11/06/2017	11/06/2017	D	11/06/2017	NBNSYS0000005639	Libellula quadrimaculata	N960107	296050	210750	OSI	100		Russborough	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	
393e012f-5113-11e7-a40d-00155d018200			14/06/2017	14/06/2017	D	14/06/2017	NBNSYS0000005639	Libellula quadrimaculata		-7.7499012100	53.2536500300	WGS84	100		Derries Bog	Liam Lysaght		False	False		Liam Lysaght				
66f39719-5113-11e7-a40d-00155d018200			14/06/2017	14/06/2017	D	14/06/2017	NBNSYS0000005639	Libellula quadrimaculata		-7.7499012100	53.2536500300	WGS84	100		Derries Bog	Liam Lysaght		False	False		Liam Lysaght				
2282ebfe-5113-11e7-a40d-00155d018200			14/06/2017	14/06/2017	D	14/06/2017	NBNSYS0000005639	Libellula quadrimaculata	N251298	225150	229850	OSI	100		Clara	Rebecca Dobson		False	False		Rebecca Dobson	<10		Adult	
8bd3380b-51f7-11e7-a40d-00155d018200			15/06/2017	15/06/2017	D	15/06/2017	NBNSYS0000005639	Libellula quadrimaculata	T033075	303350	107550	OSI	100		Tacumshin	Tom Moore		False	False		Tom Moore	1		Adult	Male
22803143-51e8-11e7-a40d-00155d018200			15/06/2017	15/06/2017	D	15/06/2017	NBNSYS0000005639	Libellula quadrimaculata	N326863	232650	286350	OSI	100		Mullinalaghta	Tom Murtagh		False	False		Tom Murtagh	<10		Adult	
6d0f1d14-51e2-11e7-a40d-00155d018200			15/06/2017	15/06/2017	D	15/06/2017	NBNSYS0000005639	Libellula quadrimaculata		-7.5040016600	53.8242466300	WGS84	100		Culleenmore townland	Tom Murtagh		False	False		Tom Murtagh	2		Adult	
12b84edb-52a9-11e7-a40d-00155d018200			16/06/2017	16/06/2017	D	16/06/2017	NBNSYS0000005639	Libellula quadrimaculata		-7.6494657700	53.3153294000	WGS84	100		Clara Bog	Lorcan Scott		False	False		Lorcan Scott	3		Adult	
3cf32d3f-5359-11e7-a40d-00155d018200			16/06/2017	16/06/2017	D	16/06/2017	NBNSYS0000005639	Libellula quadrimaculata		-7.6494657700	53.3153294000	WGS84	100		Clara Bog	Lorcan Scott		False	False		Lorcan Scott	3		Adult	
6907cf7b-5c5a-11e7-aaee-00155d018200			17/06/2017	17/06/2017	D	17/06/2017	NBNSYS0000005639	Libellula quadrimaculata	V795586	79550	58650	OSI	100		Lauragh	Fionn Moore		False	False		Fionn Moore	<10		Adult	
3df5bc44-578d-11e7-a40d-00155d018200			17/06/2017	17/06/2017	D	17/06/2017	NBNSYS0000005639	Libellula quadrimaculata	O187299	318750	229950	OSI	100		UCD Belfield Campus	Willson Gaul		False	False		Willson Gaul	11 to 50		Adult	
5c51bf9a-bc07-11e7-a266-00155d018200			17/06/2017	17/06/2017	D	17/06/2017	NBNSYS0000005639	Libellula quadrimaculata	S440825	244050	182550	OSI	100		Abbeyleix Bog	Liam Stenson		False	False		Liam Stenson			Adult	
62e78d3f-5de6-11e7-aaee-00155d018200			18/06/2017	18/06/2017	D	18/06/2017	NBNSYS0000005639	Libellula quadrimaculata	T012229	301250	122950	OSI	100		Irish National Heritage Park Ferrycarrig	Brian O'Connor		False	False		Brian O'Connor	1		Adult	
12a31457-5440-11e7-a40d-00155d018200			18/06/2017	18/06/2017	D	18/06/2017	NBNSYS0000005639	Libellula quadrimaculata	N091538	209150	253850	OSI	100		Doonis Bog	Chris Martin		False	False		Chris Martin	11 to 50		Adult	
7d2f265c-5746-11e7-a40d-00155d018200			18/06/2017	18/06/2017	D	18/06/2017	NBNSYS0000005639	Libellula quadrimaculata	N780190	278050	219050	OSI	100		Milltown	David Brennan		False	False		David Brennan	<10		Adult	Female
85da2b69-550e-11e7-a40d-00155d018200			18/06/2017	18/06/2017	D	18/06/2017	NBNSYS0000005639	Libellula quadrimaculata	G623182	162350	318250	OSI	100		Dereen Bog Templehouse Ballymote	Patricia McHugh		False	False		Patricia McHugh	1			
8b7ae398-54e5-11e7-a40d-00155d018200			19/06/2017	19/06/2017	D	19/06/2017	NBNSYS0000005639	Libellula quadrimaculata		-8.0856194100	51.9144197200	WGS84	100		Lough Aderra	Paul Moore		False	False		Paul Moore	3		Adult	
e16d1554-55a8-11e7-a40d-00155d018200			19/06/2017	19/06/2017	D	19/06/2017	NBNSYS0000005639	Libellula quadrimaculata	N247302	224750	230250	OSI	100		Clara	Rebecca Dobson		False	False		Rebecca Dobson	<10		Adult	
d789fe28-55ad-11e7-a40d-00155d018200			20/06/2017	20/06/2017	D	20/06/2017	NBNSYS0000005639	Libellula quadrimaculata		-6.8942766500	53.2561146000	WGS84	100		Barrow Way	Liam Lysaght		False	False		Liam Lysaght				
04793d7b-569f-11e7-a40d-00155d018200			21/06/2017	21/06/2017	D	21/06/2017	NBNSYS0000005639	Libellula quadrimaculata		-7.0783414900	53.0810611700	WGS84	100		Barrow Walk	Liam Lysaght		False	False		Liam Lysaght				
41b45a36-5987-11e7-a40d-00155d018200			24/06/2017	24/06/2017	D	24/06/2017	NBNSYS0000005639	Libellula quadrimaculata	S313082	231350	108250	OSI	100		Mahon Falls	Eamonn Mac Lochlainn		False	False		Eamonn Mac Lochlainn	<10		Adult	
e7ccb019-6231-11e7-b6d1-00155d018200			05/07/2017	05/07/2017	D	05/07/2017	NBNSYS0000005639	Libellula quadrimaculata	O193609	319350	260950	OSI	100		Wavin Lake Balrothery	David Nixon; Clifford Sharpe		False	False		David Nixon; Clifford Sharpe	<10		Adult	
6f2a9a04-633b-11e7-b6d1-00155d018200			07/07/2017	07/07/2017	D	07/07/2017	NBNSYS0000005639	Libellula quadrimaculata		-9.5150716900	51.4293869800	WGS84	100		Cape Clear	Michael O'Donnell		False	False		Michael O'Donnell	1		Adult	
047c2369-643c-11e7-b6d1-00155d018200			08/07/2017	08/07/2017	D	08/07/2017	NBNSYS0000005639	Libellula quadrimaculata	S621021	262150	102150	OSI	100		Lisselan Tramore	Eamonn Mac Lochlainn		False	False		Eamonn Mac Lochlainn	<10		Adult	
87268a3c-65bb-11e7-a99f-00155d018200			08/07/2017	08/07/2017	D	08/07/2017	NBNSYS0000005639	Libellula quadrimaculata	R928351	192850	135150	OSI	100		Springhouse Kilshane	Shane O Donovan		False	False		Shane O Donovan	1		Adult	Male
9be58f58-67b0-11e7-a99f-00155d018200			09/07/2017	09/07/2017	D	09/07/2017	NBNSYS0000005639	Libellula quadrimaculata	T145638	314550	163850	OSI	100		Barnland Gorey	Janet Whelehan		False	False		Janet Whelehan	1			
ecbcb37b-6757-11e7-a99f-00155d018200			11/07/2017	11/07/2017	D	11/07/2017	NBNSYS0000005639	Libellula quadrimaculata		-6.8400673400	52.6039697700	WGS84	100		Rathanna	Rosemary Rooney		False	False		Rosemary Rooney				
d84fb573-82ad-11e7-a2af-00155d018200			16/07/2017	16/07/2017	D	16/07/2017	NBNSYS0000005639	Libellula quadrimaculata	S997199	299750	119950	OSI	100		Forth Mountain	Luke Lambert		False	False		Luke Lambert	5			
84d74acf-6ca0-11e7-a99f-00155d018200			18/07/2017	18/07/2017	D	18/07/2017	NBNSYS0000005639	Libellula quadrimaculata	S478811	247850	181150	OSI	100		Ballinakill	Conor McGrath		False	False		Conor McGrath	1		Adult	Male
563b1d62-6cca-11e7-a99f-00155d018200			19/07/2017	19/07/2017	D	19/07/2017	NBNSYS0000005639	Libellula quadrimaculata	R008403	100850	140350	OSI	100		Shronowen Bog	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	
ca82c70d-70af-11e7-812e-00155d018200			24/07/2017	24/07/2017	D	24/07/2017	NBNSYS0000005639	Libellula quadrimaculata	S904116	290450	111650	OSI	100		Duncormick	Zoe Devlin		False	False		Zoe Devlin			Adult	
19b70fc8-8b5b-11e7-ac23-00155d018200			26/08/2017	26/08/2017	D	26/08/2017	NBNSYS0000005639	Libellula quadrimaculata	R411491	141150	149150	OSI	100		Curraghchase	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	
59507bf4-3172-11e7-8717-00155d018201			26/06/2016	26/06/2016	D	26/06/2016	NBNSYS0000005641	Orthetrum cancellatum	M840036	184050	203650	OSI	100		Portumna Forest Park	K. Finch		False	False		K. Finch	1			
8b7fd915-46cf-11e7-a5ab-00155d018200			28/05/2017	28/05/2017	D	28/05/2017	NBNSYS0000005641	Orthetrum cancellatum	R379668	137950	166850	OSI	100		Lough Bunny	David Nixon; Clifford Sharpe		False	False		David Nixon; Clifford Sharpe	<10			
71ce0745-46d0-11e7-a5ab-00155d018200			28/05/2017	28/05/2017	D	28/05/2017	NBNSYS0000005641	Orthetrum cancellatum	R314918	131450	191850	OSI	100		Lisduff	David Nixon; Clifford Sharpe		False	False		David Nixon; Clifford Sharpe	<10		Adult	
